"Story","Title","Result","Date","Stability","Duration (s)"
"Navegación exitosa a una página en DemoQA","Interacción exitosa con el módulo textbox","ERROR","2024-07-22T19:21:20.5155446-05:00[America/Bogota]","0.0","0.62"
