"Story","Title","Result","Date","Stability","Duration (s)"
"Navegación exitosa a una página en DemoQA","Interacción exitosa con el módulo radiobutton","FAILURE","2024-07-22T23:02:44.7261407-05:00[America/Bogota]","0.0","17.33"
